trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,dropoff_type,shape_dist_traveled
BSP19GEN-R049-Sunday-00_095400_R..S71R,15:54:00,15:54:00,G08S,1,,0,0,
BSP19GEN-R050-Saturday-00_095400_R..S71R,15:54:00,15:54:00,G08S,1,,0,0,
BSP19GEN-B080-Weekday-00_095400_B..S46R,15:54:00,15:54:00,D13S,1,,0,0,
ASP19GEN-6086-Weekday-00_095450_6..S03R,15:54:30,15:54:30,608S,1,,0,0,
ASP19SUPP-7059-Weekday-20_095450_7..S97R,15:54:30,15:54:30,701S,1,,0,0,
ASP19GEN-7023-Saturday-00_095450_7..S97R,15:54:30,15:54:30,701S,1,,0,0,
ASP19GEN-2097-Weekday-00_095450_2..N01R,15:54:30,15:54:30,247N,1,,0,0,
ASP19GEN-7025-Sunday-00_095450_7..N97R,15:54:30,15:54:30,726N,1,,0,0,
ASP19GEN-5043-Saturday-00_095450_5..S08R,15:54:30,15:54:30,501S,1,,0,0,
BSP19SUPP-G034-Sunday-56_095450_G..S16R,15:54:30,15:54:30,G22S,1,,0,0,
ASP19GEN-5048-Sunday-00_095450_5..S08R,15:54:30,15:54:30,501S,1,,0,0,
ASP19GEN-5106-Weekday-00_095450_5..N68R,15:54:30,15:54:30,250N,1,,0,0,
ASP19GEN-GS019-Weekday-00_095450_GS.S03R,15:54:30,15:54:30,902S,1,,0,0,
ASP19GEN-GS010-Saturday-00_095500_GS.N03R,15:55:00,15:55:00,901N,1,,0,0,
BSP19GEN-Q062-Weekday-00_095500_Q..N16R,15:55:00,15:55:00,D43N,1,,0,0,
ASP19GEN-GS019-Weekday-00_095500_GS.N01R,15:55:00,15:55:00,901N,1,,0,0,
ASP19GEN-GS010-Sunday-00_095500_GS.N01R,15:55:00,15:55:00,901N,1,,0,0,
BSP19GEN-E044-Sunday-00_095500_E..S69R,15:55:00,15:55:00,G05S,1,,0,0,
ASP19GEN-7023-Saturday-00_095500_7..N97R,15:55:00,15:55:00,726N,1,,0,0,
BSP19GEN-R049-Sunday-00_095500_R..N93R,15:55:00,15:55:00,R45N,1,,0,0,
ASP19GEN-2097-Weekday-00_095550_2..S01R,15:55:30,15:55:30,201S,1,,0,0,
BSP19SUPP-G034-Sunday-56_095550_G..N16X004,15:55:30,15:55:30,F27N,1,,0,0,
BSP19SUPP-L022-Sunday-99_095550_L..S01R,15:55:30,15:55:30,L01S,1,,0,0,
ASP19GEN-3041-Sunday-00_095550_3..S01R,15:55:30,15:55:30,301S,1,,0,0,
BSP19GEN-A051-Sunday-00_095550_A..N54R,15:55:30,15:55:30,A65N,1,,0,0,
BSP19SUPP-F072-Weekday-153_095550_F..S69R,15:55:30,15:55:30,F01S,1,,0,0,
BSP19GEN-J052-Weekday-00_095550_J..S12R,15:55:30,15:55:30,G05S,1,,0,0,
BSP19SUPP-L022-Saturday-99_095550_L..S01R,15:55:30,15:55:30,L01S,1,,0,0,
BSP19GEN-R050-Saturday-00_095550_R..N93R,15:55:30,15:55:30,R45N,1,,0,0,
BSP19GEN-C026-Sunday-00_095550_C..N04R,15:55:30,15:55:30,A55N,1,,0,0,
BSP19GEN-A044-Saturday-00_095600_A..N54R,15:56:00,15:56:00,A65N,1,,0,0,
BSP19GEN-D077-Weekday-00_095600_D..S07R,15:56:00,15:56:00,D01S,1,,0,0,
ASP19GEN-6086-Weekday-00_095600_6..N02R,15:56:00,15:56:00,640N,1,,0,0,
ASP19GEN-4043-Saturday-00_095600_4..N06R,15:56:00,15:56:00,250N,1,,0,0,
ASP19GEN-7025-Sunday-00_095600_7..S97R,15:56:00,15:56:00,701S,1,,0,0,
BSP19GEN-J032-Saturday-00_095600_J..N12R,15:56:00,15:56:00,M23N,1,,0,0,
ASP19GEN-3039-Saturday-00_095600_3..S01R,15:56:00,15:56:00,301S,1,,0,0,
BSP19GEN-E039-Saturday-00_095600_E..N72R,15:56:00,15:56:00,E01N,1,,0,0,
ASP19GEN-4049-Sunday-00_095600_4..N06R,15:56:00,15:56:00,250N,1,,0,0,
BSP19GEN-C051-Weekday-00_095600_C..S04R,15:56:00,15:56:00,A09S,1,,0,0,
ASP19GEN-2048-Sunday-00_095600_2..S01R,15:56:00,15:56:00,201S,1,,0,0,
ASP19GEN-1087-Weekday-00_095600_1..N03R,15:56:00,15:56:00,142N,1,,0,0,
ASP19SUPP-7059-Weekday-20_095650_7..N97R,15:56:30,15:56:30,726N,1,,0,0,
BSP19SUPP-M024-Saturday-25_095650_M..N60R,15:56:30,15:56:30,M01N,1,,0,0,
ASP19GEN-1037-Sunday-00_095650_1..N03R,15:56:30,15:56:30,142N,1,,0,0,
ASP19GEN-6086-Weekday-00_095650_6..S01R,15:56:30,15:56:30,601S,1,,0,0,
BSP19GEN-Q023-Sunday-00_095650_Q..N16R,15:56:30,15:56:30,D43N,1,,0,0,
BSP19GEN-Q021-Saturday-00_095650_Q..N16R,15:56:30,15:56:30,D43N,1,,0,0,
ASP19GEN-6030-Sunday-00_095650_6..N01R,15:56:30,15:56:30,640N,1,,0,0,
BSP19SUPP-M023-Sunday-26_095650_M..N60R,15:56:30,15:56:30,M01N,1,,0,0,
ASP19GEN-4043-Saturday-00_095650_4..S06R,15:56:30,15:56:30,401S,1,,0,0,
ASP19GEN-1087-Weekday-00_095650_1..S03R,15:56:30,15:56:30,101S,1,,0,0,
ASP19GEN-4049-Sunday-00_095650_4..S06R,15:56:30,15:56:30,401S,1,,0,0,
BSP19SUPP-M024-Saturday-25_095700_M..S60R,15:57:00,15:57:00,Q05S,1,,0,0,
BSP19GEN-H039-Weekday-00_095700_H..N21R,15:57:00,15:57:00,H15N,1,,0,0,
BSP19SUPP-G033-Saturday-55_095700_G..S16R,15:57:00,15:57:00,G22S,1,,0,0,
BSP19GEN-N091-Weekday-00_095700_N..N42R,15:57:00,15:57:00,D43N,1,,0,0,
BSP19GEN-J032-Sunday-00_095700_J..S12R,15:57:00,15:57:00,G05S,1,,0,0,
BSP19SUPP-M023-Sunday-26_095700_M..S60R,15:57:00,15:57:00,Q05S,1,,0,0,
BSP19GEN-M086-Weekday-00_095700_M..S20R,15:57:00,15:57:00,G08S,1,,0,0,
ASP19GEN-6033-Saturday-00_095750_6..N01R,15:57:30,15:57:30,640N,1,,0,0,
BSP19GEN-E071-Weekday-00_095750_E..S56R,15:57:30,15:57:30,F01S,1,,0,0,
ASP19GEN-1037-Sunday-00_095750_1..S03R,15:57:30,15:57:30,101S,1,,0,0,
ASP19GEN-6030-Sunday-00_095750_6..S01R,15:57:30,15:57:30,601S,1,,0,0,
BSP19GEN-Q062-Weekday-00_095750_Q..S16R,15:57:30,15:57:30,Q05S,1,,0,0,
BSP19GEN-B080-Weekday-00_095750_B..S45R,15:57:30,15:57:30,D03S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_095750_L..S01R,15:57:30,15:57:30,L01S,1,,0,0,
ASP19SUPP-7059-Weekday-20_095750_7..S97R,15:57:30,15:57:30,701S,1,,0,0,
ASP19GEN-2048-Sunday-00_095750_2..N01R,15:57:30,15:57:30,247N,1,,0,0,
BSP19GEN-A044-Saturday-00_095750_A..N55R,15:57:30,15:57:30,H11N,1,,0,0,
ASP19GEN-6033-Saturday-00_095750_6..S01R,15:57:30,15:57:30,601S,1,,0,0,
BSP19GEN-D077-Weekday-00_095800_D..N14R,15:58:00,15:58:00,D43N,1,,0,0,
BSP19GEN-R087-Weekday-00_095800_R..N93R,15:58:00,15:58:00,R45N,1,,0,0,
ASP19GEN-7023-Saturday-00_095850_7..S97R,15:58:30,15:58:30,701S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_095850_L..N01R,15:58:30,15:58:30,L29N,1,,0,0,
BSP19GEN-E071-Weekday-00_095850_E..S71R,15:58:30,15:58:30,G05S,1,,0,0,
ASP19GEN-GS019-Weekday-00_095850_GS.S01R,15:58:30,15:58:30,902S,1,,0,0,
BSP19GEN-R087-Weekday-00_095850_R..N96R,15:58:30,15:58:30,R36N,1,,0,0,
ASP19GEN-4097-Weekday-00_095850_4..N06R,15:58:30,15:58:30,250N,1,,0,0,
BSP19SUPP-F072-Weekday-153_095850_F..N68R,15:58:30,15:58:30,F35N,1,,0,0,
BSP19GEN-F048-Sunday-00_095850_F..N69R,15:58:30,15:58:30,D43N,1,,0,0,
BSP19GEN-B080-Weekday-00_095850_B..N45R,15:58:30,15:58:30,D40N,1,,0,0,
BSP19GEN-E071-Weekday-00_095850_E..N66R,15:58:30,15:58:30,E01N,1,,0,0,
BSP19SUPP-G049-Weekday-32_095900_G..S14R,15:59:00,15:59:00,G22S,1,,0,0,
BSP19GEN-M086-Weekday-00_095900_M..N20R,15:59:00,15:59:00,M01N,1,,0,0,
BSP19GEN-C024-Saturday-00_095900_C..S04R,15:59:00,15:59:00,A09S,1,,0,0,
BSP19GEN-F044-Saturday-00_095900_F..S69R,15:59:00,15:59:00,F01S,1,,0,0,
ASP19GEN-1038-Saturday-00_095900_1..N03R,15:59:00,15:59:00,142N,1,,0,0,
ASP19GEN-7025-Sunday-00_095900_7..N97R,15:59:00,15:59:00,726N,1,,0,0,
BSP19GEN-E044-Sunday-00_095900_E..N72R,15:59:00,15:59:00,E01N,1,,0,0,
ASP19GEN-GS010-Saturday-00_095900_GS.S03R,15:59:00,15:59:00,902S,1,,0,0,
ASP19GEN-7023-Saturday-00_095900_7..N97R,15:59:00,15:59:00,726N,1,,0,0,
BSP19GEN-N091-Weekday-00_095900_N..N72R,15:59:00,15:59:00,R27N,1,,0,0,
BSP19GEN-J032-Saturday-00_095900_J..S12R,15:59:00,15:59:00,G05S,1,,0,0,
ASP19GEN-GS019-Weekday-00_095900_GS.N03R,15:59:00,15:59:00,901N,1,,0,0,
BSP19GEN-C026-Sunday-00_095900_C..S04R,15:59:00,15:59:00,A09S,1,,0,0,
BSP19GEN-R087-Weekday-00_095900_R..S71R,15:59:00,15:59:00,G08S,1,,0,0,
BSP19SUPP-G049-Weekday-32_095900_G..N14R,15:59:00,15:59:00,F27N,1,,0,0,
BSP19GEN-J052-Weekday-00_095900_J..N45R,15:59:00,15:59:00,M23N,1,,0,0,
SIR-FA2017-SI017-Weekday-08_095900_SI..N03R,15:59:00,15:59:00,S09N,1,,0,0,
ASP19GEN-GS010-Sunday-00_095900_GS.S01R,15:59:00,15:59:00,902S,1,,0,0,
BSP19GEN-A083-Weekday-00_095950_A..S57R,15:59:30,15:59:30,A02S,1,,0,0,
BSP19GEN-H024-Saturday-00_095800_H..S21R,15:59:30,15:59:30,H04S,1,,0,0,
ASP19GEN-4097-Weekday-00_095950_4..S06R,15:59:30,15:59:30,401S,1,,0,0,
BSP19GEN-A051-Sunday-00_095950_A..S54X010,15:59:30,15:59:30,A02S,1,,0,0,
ASP19GEN-1038-Saturday-00_095950_1..S03R,15:59:30,15:59:30,101S,1,,0,0,
BSP19GEN-F044-Saturday-00_096000_F..N69R,16:00:00,16:00:00,D43N,1,,0,0,
BSP19GEN-A044-Saturday-00_096000_A..S55X009,16:00:00,16:00:00,A02S,1,,0,0,
BSP19GEN-C051-Weekday-00_096000_C..N04R,16:00:00,16:00:00,A55N,1,,0,0,
ASP19GEN-2042-Saturday-00_096000_2..S01R,16:00:00,16:00:00,201S,1,,0,0,
ASP19GEN-GS010-Sunday-00_096000_GS.N03R,16:00:00,16:00:00,901N,1,,0,0,
BSP19GEN-N091-Weekday-00_096000_N..S72R,16:00:00,16:00:00,R01S,1,,0,0,
BSP19SUPP-L022-Sunday-99_096000_L..N01X004,16:00:00,16:00:00,L29N,1,,0,0,
ASP19GEN-GS010-Saturday-00_096000_GS.N01R,16:00:00,16:00:00,901N,1,,0,0,
ASP19GEN-6086-Weekday-00_096000_6..N03R,16:00:00,16:00:00,640N,1,,0,0,
ASP19GEN-6086-Weekday-00_096050_6..S03R,16:00:30,16:00:30,608S,1,,0,0,
BSP19GEN-A083-Weekday-00_096050_A..N54R,16:00:30,16:00:30,A65N,1,,0,0,
ASP19SUPP-7059-Weekday-20_096050_7..N95R,16:00:30,16:00:30,726N,1,,0,0,
BSP19SUPP-L022-Saturday-99_096050_L..N01X006,16:00:30,16:00:30,L29N,1,,0,0,
SIR-FA2017-SI017-Saturday-00_096100_SI..N03R,16:01:00,16:01:00,S09N,1,,0,0,
BSP19GEN-Q023-Sunday-00_096100_Q..S16R,16:01:00,16:01:00,Q05S,1,,0,0,
BSP19GEN-D040-Sunday-00_096100_D..N07R,16:01:00,16:01:00,D43N,1,,0,0,
ASP19GEN-1087-Weekday-00_096100_1..S03R,16:01:00,16:01:00,101S,1,,0,0,
ASP19GEN-5048-Sunday-00_096100_5..N75R,16:01:00,16:01:00,420N,1,,0,0,
BSP19SUPP-F072-Weekday-153_096100_F..N69R,16:01:00,16:01:00,D43N,1,,0,0,
SIR-FA2017-SI017-Weekday-08_096100_SI..S07R,16:01:00,16:01:00,S31S,1,,0,0,
ASP19GEN-5043-Saturday-00_096100_5..N75R,16:01:00,16:01:00,420N,1,,0,0,
BSP19GEN-D037-Saturday-00_096100_D..N07R,16:01:00,16:01:00,D43N,1,,0,0,
ASP19GEN-7025-Sunday-00_096100_7..S97R,16:01:00,16:01:00,701S,1,,0,0,
BSP19GEN-FS012-Sunday-00_096100_FS.N01R,16:01:00,16:01:00,D26N,1,,0,0,
BSP19GEN-Q021-Saturday-00_096100_Q..S16R,16:01:00,16:01:00,Q05S,1,,0,0,
SIR-FA2017-SI017-Sunday-00_096100_SI..N03R,16:01:00,16:01:00,S09N,1,,0,0,
ASP19GEN-5106-Weekday-00_096100_5..N76R,16:01:00,16:01:00,247N,1,,0,0,
BSP19GEN-FS011-Weekday-00_096100_FS.N01R,16:01:00,16:01:00,D26N,1,,0,0,
BSP19GEN-H024-Sunday-00_096150_H..N21R,16:01:30,16:01:30,H15N,1,,0,0,
BSP19GEN-FS012-Sunday-00_096150_FS.S01R,16:01:30,16:01:30,S01S,1,,0,0,
ASP19SUPP-7059-Weekday-20_096150_7..S97R,16:01:30,16:01:30,701S,1,,0,0,
ASP19GEN-2042-Saturday-00_096150_2..N01R,16:01:30,16:01:30,247N,1,,0,0,
ASP19GEN-5106-Weekday-00_096150_5..S07R,16:01:30,16:01:30,501S,1,,0,0,
BSP19GEN-N057-Sunday-00_096150_N..N27R,16:01:30,16:01:30,D43N,1,,0,0,
BSP19GEN-FS011-Weekday-00_096150_FS.S01R,16:01:30,16:01:30,S01S,1,,0,0,
BSP19GEN-B080-Weekday-00_096200_B..S46R,16:02:00,16:02:00,D13S,1,,0,0,
ASP19GEN-3086-Weekday-00_096200_3..S01R,16:02:00,16:02:00,301S,1,,0,0,
ASP19GEN-GS019-Weekday-00_096200_GS.N04R,16:02:00,16:02:00,901N,1,,0,0,
ASP19GEN-4097-Weekday-00_096200_4..S28R,16:02:00,16:02:00,405S,1,,0,0,
BSP19GEN-Q062-Weekday-00_096200_Q..N16R,16:02:00,16:02:00,D43N,1,,0,0,
ASP19GEN-1087-Weekday-00_096200_1..N03R,16:02:00,16:02:00,142N,1,,0,0,
BSP19SUPP-G033-Saturday-55_096200_G..N16X004,16:02:00,16:02:00,F27N,1,,0,0,
BSP19GEN-N054-Saturday-00_096200_N..N27R,16:02:00,16:02:00,D43N,1,,0,0,
BSP19GEN-FS011-Saturday-00_096200_FS.N01R,16:02:00,16:02:00,D26N,1,,0,0,
BSP19SUPP-G034-Sunday-56_096250_G..S16R,16:02:30,16:02:30,G22S,1,,0,0,
BSP19GEN-FS011-Saturday-00_096250_FS.S01R,16:02:30,16:02:30,S01S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_096250_L..S01R,16:02:30,16:02:30,L01S,1,,0,0,
BSP19GEN-E071-Weekday-00_096250_E..S71R,16:02:30,16:02:30,G05S,1,,0,0,
BSP19SUPP-F072-Weekday-153_096250_F..S68R,16:02:30,16:02:30,F01S,1,,0,0,
ASP19GEN-6086-Weekday-00_096250_6..S01R,16:02:30,16:02:30,601S,1,,0,0,
ASP19GEN-GS019-Weekday-00_096250_GS.S03R,16:02:30,16:02:30,902S,1,,0,0,
ASP19GEN-3086-Weekday-00_096250_3..N01R,16:02:30,16:02:30,257N,1,,0,0,
ASP19GEN-7023-Saturday-00_096250_7..S97R,16:02:30,16:02:30,701S,1,,0,0,
BSP19GEN-N054-Saturday-00_096300_N..S27R,16:03:00,16:03:00,R01S,1,,0,0,
ASP19GEN-2097-Weekday-00_096300_2..N01R,16:03:00,16:03:00,247N,1,,0,0,
BSP19GEN-A083-Weekday-00_096300_A..S58R,16:03:00,16:03:00,A02S,1,,0,0,
ASP19GEN-7023-Saturday-00_096300_7..N97R,16:03:00,16:03:00,726N,1,,0,0,
SIR-FA2017-SI017-Weekday-08_096300_SI..S03R,16:03:00,16:03:00,S31S,1,,0,0,
BSP19GEN-A083-Weekday-00_096300_A..N55R,16:03:00,16:03:00,H11N,1,,0,0,
BSP19GEN-N057-Sunday-00_096300_N..S27R,16:03:00,16:03:00,R01S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_096350_L..N01R,16:03:30,16:03:30,L29N,1,,0,0,
BSP19SUPP-L022-Sunday-99_096350_L..S01X043,16:03:30,16:03:30,L10S,1,,0,0,
BSP19SUPP-L022-Saturday-99_096350_L..S01X043,16:03:30,16:03:30,L10S,1,,0,0,
BSP19GEN-D077-Weekday-00_096350_D..S07R,16:03:30,16:03:30,D01S,1,,0,0,
BSP19GEN-Q062-Weekday-00_096350_Q..S16R,16:03:30,16:03:30,Q05S,1,,0,0,
BSP19SUPP-G034-Sunday-56_096350_G..N16X004,16:03:30,16:03:30,F27N,1,,0,0,
ASP19GEN-7025-Sunday-00_096350_7..N97R,16:03:30,16:03:30,726N,1,,0,0,
BSP19GEN-F048-Sunday-00_096350_F..S69R,16:03:30,16:03:30,F01S,1,,0,0,
BSP19GEN-R087-Weekday-00_096350_R..S71R,16:03:30,16:03:30,G08S,1,,0,0,
ASP19GEN-2097-Weekday-00_096350_2..S01R,16:03:30,16:03:30,201S,1,,0,0,
BSP19GEN-A083-Weekday-00_096350_A..S87R,16:03:30,16:03:30,A09S,1,,0,0,
BSP19GEN-C024-Saturday-00_096350_C..N04R,16:03:30,16:03:30,A55N,1,,0,0,
ASP19GEN-6086-Weekday-00_096400_6..N02R,16:04:00,16:04:00,640N,1,,0,0,
ASP19GEN-5106-Weekday-00_096400_5..S02R,16:04:00,16:04:00,213S,1,,0,0,
ASP19GEN-GS010-Saturday-00_096400_GS.S01R,16:04:00,16:04:00,902S,1,,0,0,
BSP19GEN-J032-Sunday-00_096400_J..N12R,16:04:00,16:04:00,M23N,1,,0,0,
ASP19GEN-2048-Sunday-00_096400_2..S01R,16:04:00,16:04:00,201S,1,,0,0,
ASP19GEN-GS010-Sunday-00_096400_GS.S03R,16:04:00,16:04:00,902S,1,,0,0,
BSP19GEN-E071-Weekday-00_096400_E..N66R,16:04:00,16:04:00,E01N,1,,0,0,
BSP19GEN-A083-Weekday-00_096400_A..N54R,16:04:00,16:04:00,A65N,1,,0,0,
ASP19GEN-4043-Saturday-00_096400_4..N06R,16:04:00,16:04:00,250N,1,,0,0,
BSP19GEN-D040-Sunday-00_096400_D..S07R,16:04:00,16:04:00,D01S,1,,0,0,
ASP19GEN-4049-Sunday-00_096400_4..N06R,16:04:00,16:04:00,250N,1,,0,0,
BSP19GEN-D037-Saturday-00_096400_D..S07R,16:04:00,16:04:00,D01S,1,,0,0,
BSP19SUPP-M024-Saturday-25_096450_M..N60R,16:04:30,16:04:30,M01N,1,,0,0,
ASP19GEN-4049-Sunday-00_096450_4..S06R,16:04:30,16:04:30,401S,1,,0,0,
BSP19GEN-A051-Sunday-00_096450_A..N55R,16:04:30,16:04:30,H11N,1,,0,0,
BSP19GEN-Q023-Sunday-00_096450_Q..N16R,16:04:30,16:04:30,D43N,1,,0,0,
ASP19GEN-6030-Sunday-00_096450_6..N01R,16:04:30,16:04:30,640N,1,,0,0,
BSP19GEN-Q021-Saturday-00_096450_Q..N16R,16:04:30,16:04:30,D43N,1,,0,0,
ASP19SUPP-7059-Weekday-20_096450_7..N97R,16:04:30,16:04:30,726N,1,,0,0,
ASP19GEN-1037-Sunday-00_096450_1..N03R,16:04:30,16:04:30,142N,1,,0,0,
ASP19GEN-4097-Weekday-00_096450_4..N34R,16:04:30,16:04:30,250N,1,,0,0,
BSP19SUPP-M023-Sunday-26_096450_M..N60R,16:04:30,16:04:30,M01N,1,,0,0,
BSP19GEN-N091-Weekday-00_096450_N..N42R,16:04:30,16:04:30,D43N,1,,0,0,
ASP19GEN-2097-Weekday-00_096450_2..N03R,16:04:30,16:04:30,257N,1,,0,0,
ASP19GEN-4043-Saturday-00_096450_4..S06R,16:04:30,16:04:30,401S,1,,0,0,
ASP19GEN-GS019-Weekday-00_096500_GS.N01R,16:05:00,16:05:00,901N,1,,0,0,
BSP19SUPP-G033-Saturday-55_096500_G..S16R,16:05:00,16:05:00,G22S,1,,0,0,
ASP19GEN-GS010-Sunday-00_096500_GS.N01R,16:05:00,16:05:00,901N,1,,0,0,
ASP19SUPP-7059-Weekday-20_096500_7..S97R,16:05:00,16:05:00,701S,1,,0,0,
BSP19GEN-E039-Saturday-00_096500_E..S69R,16:05:00,16:05:00,G05S,1,,0,0,
BSP19SUPP-M023-Sunday-26_096500_M..S60R,16:05:00,16:05:00,Q05S,1,,0,0,
BSP19SUPP-M024-Saturday-25_096500_M..S60R,16:05:00,16:05:00,Q05S,1,,0,0,
ASP19GEN-GS010-Saturday-00_096500_GS.N03R,16:05:00,16:05:00,901N,1,,0,0,
ASP19GEN-6033-Saturday-00_096550_6..N01R,16:05:30,16:05:30,640N,1,,0,0,
BSP19GEN-M086-Weekday-00_096550_M..N20R,16:05:30,16:05:30,M01N,1,,0,0,
ASP19GEN-2048-Sunday-00_096550_2..N01R,16:05:30,16:05:30,247N,1,,0,0,
BSP19GEN-C026-Sunday-00_096550_C..N04R,16:05:30,16:05:30,A55N,1,,0,0,
ASP19GEN-1037-Sunday-00_096550_1..S03R,16:05:30,16:05:30,101S,1,,0,0,
ASP19GEN-5106-Weekday-00_096550_5..N76R,16:05:30,16:05:30,247N,1,,0,0,
ASP19GEN-GS019-Weekday-00_096550_GS.S04R,16:05:30,16:05:30,902S,1,,0,0,
BSP19GEN-B080-Weekday-00_096550_B..S45R,16:05:30,16:05:30,D03S,1,,0,0,
ASP19GEN-6033-Saturday-00_096550_6..S01R,16:05:30,16:05:30,601S,1,,0,0,
ASP19GEN-6030-Sunday-00_096550_6..S01R,16:05:30,16:05:30,601S,1,,0,0,
BSP19GEN-R087-Weekday-00_096600_R..N93R,16:06:00,16:06:00,R45N,1,,0,0,
ASP19GEN-7025-Sunday-00_096600_7..S97R,16:06:00,16:06:00,701S,1,,0,0,
SIR-FA2017-SI017-Sunday-00_096600_SI..S03R,16:06:00,16:06:00,S31S,1,,0,0,
BSP19GEN-J032-Saturday-00_096600_J..N12R,16:06:00,16:06:00,M23N,1,,0,0,
BSP19GEN-R049-Sunday-00_096600_R..S71R,16:06:00,16:06:00,G08S,1,,0,0,
BSP19GEN-D077-Weekday-00_096600_D..N14R,16:06:00,16:06:00,D43N,1,,0,0,
ASP19GEN-3039-Saturday-00_096600_3..N01R,16:06:00,16:06:00,257N,1,,0,0,
SIR-FA2017-SI017-Saturday-00_096600_SI..S03R,16:06:00,16:06:00,S31S,1,,0,0,
BSP19GEN-R050-Saturday-00_096600_R..S71R,16:06:00,16:06:00,G08S,1,,0,0,
ASP19GEN-3041-Sunday-00_096600_3..N01R,16:06:00,16:06:00,257N,1,,0,0,
BSP19SUPP-G049-Weekday-32_096650_G..S14R,16:06:30,16:06:30,G22S,1,,0,0,
BSP19GEN-N091-Weekday-00_096650_N..S42R,16:06:30,16:06:30,R01S,1,,0,0,
BSP19GEN-J052-Weekday-00_096650_J..S12R,16:06:30,16:06:30,G05S,1,,0,0,
BSP19SUPP-F072-Weekday-153_096650_F..N69R,16:06:30,16:06:30,D43N,1,,0,0,
ASP19GEN-5106-Weekday-00_096650_5..S03R,16:06:30,16:06:30,501S,1,,0,0,
BSP19GEN-R050-Saturday-00_096650_R..N93R,16:06:30,16:06:30,R45N,1,,0,0,
BSP19SUPP-F072-Weekday-153_096650_F..N68R,16:06:30,16:06:30,F35N,1,,0,0,
ASP19GEN-5048-Sunday-00_096650_5..S08R,16:06:30,16:06:30,501S,1,,0,0,
ASP19GEN-1087-Weekday-00_096650_1..S04R,16:06:30,16:06:30,103S,1,,0,0,
ASP19GEN-5043-Saturday-00_096650_5..S08R,16:06:30,16:06:30,501S,1,,0,0,
BSP19SUPP-F072-Weekday-153_096650_F..S69R,16:06:30,16:06:30,F01S,1,,0,0,
BSP19SUPP-G049-Weekday-32_096650_G..N14R,16:06:30,16:06:30,F27N,1,,0,0,
ASP19GEN-7023-Saturday-00_096650_7..S97R,16:06:30,16:06:30,701S,1,,0,0,
BSP19GEN-R049-Sunday-00_096650_R..N93R,16:06:30,16:06:30,R45N,1,,0,0,
ASP19GEN-1087-Weekday-00_096700_1..N03R,16:07:00,16:07:00,142N,1,,0,0,
BSP19GEN-E044-Sunday-00_096700_E..S69R,16:07:00,16:07:00,G05S,1,,0,0,
ASP19GEN-7023-Saturday-00_096700_7..N97R,16:07:00,16:07:00,726N,1,,0,0,
BSP19GEN-C051-Weekday-00_096700_C..S04R,16:07:00,16:07:00,A09S,1,,0,0,
BSP19GEN-J032-Sunday-00_096700_J..S12R,16:07:00,16:07:00,G05S,1,,0,0,
ASP19GEN-1038-Saturday-00_096700_1..N03R,16:07:00,16:07:00,142N,1,,0,0,
BSP19GEN-E071-Weekday-00_096750_E..S71R,16:07:30,16:07:30,G05S,1,,0,0,
BSP19GEN-M086-Weekday-00_096750_M..S20R,16:07:30,16:07:30,G08S,1,,0,0,
BSP19SUPP-L045-Wednesday-173_096750_L..S01R,16:07:30,16:07:30,L01S,1,,0,0,
BSP19GEN-J052-Weekday-00_096750_J..N45R,16:07:30,16:07:30,M23N,1,,0,0,
ASP19GEN-1038-Saturday-00_096750_1..S03R,16:07:30,16:07:30,101S,1,,0,0,
ASP19GEN-3041-Sunday-00_096750_3..S01R,16:07:30,16:07:30,301S,1,,0,0,
ASP19GEN-4097-Weekday-00_096750_4..S28R,16:07:30,16:07:30,405S,1,,0,0,
ASP19GEN-GS019-Weekday-00_096800_GS.N03R,16:08:00,16:08:00,901N,1,,0,0,
BSP19GEN-E039-Saturday-00_096800_E..N72R,16:08:00,16:08:00,E01N,1,,0,0,
ASP19SUPP-7059-Weekday-20_096800_7..N95R,16:08:00,16:08:00,726N,1,,0,0,
ASP19GEN-3039-Saturday-00_096800_3..S01R,16:08:00,16:08:00,301S,1,,0,0,
ASP19SUPP-7059-Weekday-20_096800_7..S97R,16:08:00,16:08:00,701S,1,,0,0,
BSP19GEN-A044-Saturday-00_096800_A..S54X010,16:08:00,16:08:00,A02S,1,,0,0,
ASP19GEN-6086-Weekday-00_096800_6..N03R,16:08:00,16:08:00,640N,1,,0,0,
BSP19GEN-B080-Weekday-00_096800_B..S46R,16:08:00,16:08:00,D13S,1,,0,0,
ASP19GEN-3086-Weekday-00_096800_3..S01R,16:08:00,16:08:00,301S,1,,0,0,
ASP19GEN-6086-Weekday-00_096850_6..S01R,16:08:30,16:08:30,601S,1,,0,0,
BSP19GEN-B080-Weekday-00_096850_B..N45R,16:08:30,16:08:30,D40N,1,,0,0,
BSP19GEN-H039-Weekday-00_096700_H..S21R,16:08:30,16:08:30,H04S,1,,0,0,
ASP19GEN-GS019-Weekday-00_096850_GS.S01R,16:08:30,16:08:30,902S,1,,0,0,
ASP19GEN-7025-Sunday-00_096850_7..N97R,16:08:30,16:08:30,726N,1,,0,0,
